,Person,SeasonNr,EpisodeID,EpisodeTitle,Scene,ScreenLine
6773,VARYS,2,19,blackwater,TYRION'S CHAMBERs_1," You don't believe in the old powers, my lord?"
6774,TYRION,2,19,blackwater,TYRION'S CHAMBERs_1," Blood spells, curses, shape-shifting. What do you think?"
6775,VARYS,2,19,blackwater,TYRION'S CHAMBERs_1, I think you believe in what you see and in what those you trust have seen. You probably don't entirely trust me.
6776,TYRION,2,19,blackwater,TYRION'S CHAMBERs_1," Mmm, don't take it personally. I don't entirely trust myself."
6777,VARYS,2,19,blackwater,TYRION'S CHAMBERs_1," And yet I have seen things and heard things, things you have not, things I wish I had not. I don't believe I've ever told you how I was cut."
6778,TYRION,2,19,blackwater,TYRION'S CHAMBERs_1," No, I don't believe you have."
6779,VARYS,2,19,blackwater,TYRION'S CHAMBERs_1," One day, I will. The dark arts have provided Lord Stannis with his armies and paved his path to our door. For a man in service to such powers to sit on the Iron Throne, I can think of nothing worse. And tonight, I believe you are the only man who can stop him."
6780,MATTHOS,2,19,blackwater,THE BARATHEON FLEET_1, They're welcoming the new king.
6781,DAVOS,2,19,blackwater,THE BARATHEON FLEET_1, I've never known bells to mean surrender. They want to play music with us? Let's play. Drums.
6782,MATTHOS,2,19,blackwater,THE BARATHEON FLEET_1, Drums!
6783,TYRION,2,19,blackwater,KING'S LANDING_15," Remember, wait till the ships-"
6784,BRONN,2,19,blackwater,KING'S LANDING_15, The ships are in the bay.
6785,TYRION,2,19,blackwater,KING'S LANDING_15, They must be far enough in-
6786,BRONN,2,19,blackwater,KING'S LANDING_15," I know what ""in"" means. Do you know how to use that?"
6787,TYRION,2,19,blackwater,KING'S LANDING_15," I chopped wood once. No, I watched my brother chopping wood."
6788,BRONN,2,19,blackwater,KING'S LANDING_15, I saw you kill a man with a shield. You'll be unstoppable with an ax.
6789,BRONN,2,19,blackwater,KING'S LANDING_15, Don't get killed.
6790,TYRION,2,19,blackwater,KING'S LANDING_15," Nor you, my friend."
6791,BRONN,2,19,blackwater,KING'S LANDING_15," Oh, are we friends now?"
6792,TYRION,2,19,blackwater,KING'S LANDING_15, Of course we are. Just because I pay you for your services doesn't diminish our friendship.
6793,BRONN,2,19,blackwater,KING'S LANDING_15," Enhances it, really."
6794,TYRION,2,19,blackwater,KING'S LANDING_15," Oh! ""Enhances."" Fancy word for a sellsword."
6795,BRONN,2,19,blackwater,KING'S LANDING_15, Been spending time with fancy folks.
6796,TYRION,2,19,blackwater,KING'S LANDING_15, Lady Sansa and Sheila.
6797,SHAE,2,19,blackwater,KING'S LANDING_15, Shae.
6798,TYRION,2,19,blackwater,KING'S LANDING_15," Shae, yes. Surely my sister has asked you to join the other highborn ladies in Maegor's holdfast."
6799,SANSA,2,19,blackwater,KING'S LANDING_15," She has, my lord, but King Joffrey sent for me to see him off."
6800,JOFFREY,2,19,blackwater,KING'S LANDING_15, Sansa.
6801,TYRION,2,19,blackwater,KING'S LANDING_15," Always been a great romantic, my nephew."
6802,JOFFREY,2,19,blackwater,KING'S LANDING_15," Sansa, come here."
6803,SANSA,2,19,blackwater,KING'S LANDING_15," I will pray for your safe return, my lord."
6804,TYRION,2,19,blackwater,KING'S LANDING_15, Will you?
6805,SANSA,2,19,blackwater,KING'S LANDING_15, Just as I pray for the king's.
6806,TYRION,2,19,blackwater,KING'S LANDING_15," Stay safe, my lady."
6807,SHAE,2,19,blackwater,KING'S LANDING_15," And you, my lion."
6808,JOFFREY,2,19,blackwater,KING'S LANDING_15, Your king rides forth to battle. You should see him off with a kiss.
6809,JOFFREY,2,19,blackwater,KING'S LANDING_15," My new blade. Hearteater, I've named it. Kiss it."
6810,JOFFREY,2,19,blackwater,KING'S LANDING_15, You'll kiss it again when I return and taste my uncle's blood.
6811,SANSA,2,19,blackwater,KING'S LANDING_15, Will you slay him yourself?
6812,JOFFREY,2,19,blackwater,KING'S LANDING_15, If Stannis is fool enough to come near me.
6813,SANSA,2,19,blackwater,KING'S LANDING_15, So you'll be outside the gates fighting in the vanguard?
6814,JOFFREY,2,19,blackwater,KING'S LANDING_15, A king doesn't discuss battle plans with stupid girls.
6815,SANSA,2,19,blackwater,KING'S LANDING_15," I'm sorry, Your Grace. You're right, I'm stupid. Of course you'll be in the vanguard. They say my brother Robb always goes where the fighting is thickest. And he is only a pretender."
6816,JOFFREY,2,19,blackwater,KING'S LANDING_15," Your brother's turn will come. Then you can lick his blood off Hearteater, too."
6817,SHAE,2,19,blackwater,KING'S LANDING_15, Some of those boys will never come back.
6818,SANSA,2,19,blackwater,KING'S LANDING_15, Joffrey will. The worst ones always live.
6819,SHAE,2,19,blackwater,KING'S LANDING_15,"  Shh. Come, my lady."
6820,LANCEL,2,19,blackwater,THE STREETS OF WINTERFELL_1, Where's our fleet?
6821,TYRION,2,19,blackwater,THE STREETS OF WINTERFELL_1, On the way.
6822,JOFFREY,2,19,blackwater,THE STREETS OF WINTERFELL_1, Why isn't it here now? They're coming.
6823,JOFFREY,2,19,blackwater,THE STREETS OF WINTERFELL_1," Hound, tell the Hand that his king has asked him a question."
6824,THE HOUND,2,19,blackwater,THE STREETS OF WINTERFELL_1, The king has asked you a question.
6825,TYRION,2,19,blackwater,THE STREETS OF WINTERFELL_1," Ser Lancel, tell the Hound to tell the king that the Hand is extremely busy."
6826,LANCEL,2,19,blackwater,THE STREETS OF WINTERFELL_1, The Hand of the King would like me to tell you to tell the king-
6827,JOFFREY,2,19,blackwater,THE STREETS OF WINTERFELL_1," If I tell the Hound to cut you in half, he'll do it without a second thought."
6828,TYRION,2,19,blackwater,THE STREETS OF WINTERFELL_1," That would make me the quarterman. It just doesn't have the same ring to it. Cut me in half and I won't be able to give the signal. No signal, no plan. No plan and Stannis Baratheon sacks this city, takes the Iron Throne, puts your pinched little head atop a gate somewhere. It might be quite amusing, except that my head would be up there, too. I've never much liked my head, but I don't want to see it removed just yet."
6829,DAVOS,2,19,blackwater,THE BARATHEON FLEET_3, Where are their ships?
6830,MATTHOS,2,19,blackwater,THE BARATHEON FLEET_3, It was wise to attack at night. We took them by surprise.
6831,DAVOS,2,19,blackwater,THE BARATHEON FLEET_3, Lord Varys knows what you had for breakfast three days ago. There are no surprises here.
6832,MATTHOS,2,19,blackwater,THE BARATHEON FLEET_3," If it's true there is dissension in their ranks, maybe their sailors have mutinied."
6833,DAVOS,2,19,blackwater,THE BARATHEON FLEET_3, Maybe.
6834,SANSA,2,19,blackwater,MAEGOR'S HOLDFAST_1, I don't know why she wants me here. She's always saying how stupid I am. She hates me.
6835,SHAE,2,19,blackwater,MAEGOR'S HOLDFAST_1, Maybe she hates you less than she hates everyone else.
6836,SANSA,2,19,blackwater,MAEGOR'S HOLDFAST_1, I doubt it.
6837,SHAE,2,19,blackwater,MAEGOR'S HOLDFAST_1, Maybe she's jealous of you.
6838,SANSA,2,19,blackwater,MAEGOR'S HOLDFAST_1, Why would she be jealous?
6839,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_1, Sansa.
6840,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_1," I was wondering where our little dove had flown. You look pale, child. Is your red flower still blooming?"
6841,SANSA,2,19,blackwater,MAEGOR'S HOLDFAST_1, Yes.
6842,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_1," Fitting, isn't it? The men will bleed out there and you will bleed in here. Pour Lady Sansa some wine."
6843,SHAE,2,19,blackwater,MAEGOR'S HOLDFAST_1," I'm not thirsty, Your Grace."
6844,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_1, So? I didn't offer you water.
6845,SANSA,2,19,blackwater,MAEGOR'S HOLDFAST_1, What's he doing here?
6846,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_1," Ser llyn? He's here to defend us. When the axes smash down those doors, you may be glad to have him."
6847,SANSA,2,19,blackwater,MAEGOR'S HOLDFAST_1, But we have guards to defend us.
6848,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_1," Guards we have paid. Should the city fall, they'll be the first ones out of the doors."
6849,GOLD CLOAK,2,19,blackwater,MAEGOR'S HOLDFAST_1, The lads caught a groom and two maids trying to sneak away with a stolen horse and some gold cups.
6850,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_1, The battle's first traitors. Have Ser llyn see to them. Put their heads on spikes outside the stables as a warning.
6851,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_1, The only way to keep the small folk loyal is to make certain they fear you more than they do the enemy. Remember that if you ever hope to become a queen.
6852,SANSA,2,19,blackwater,MAEGOR'S HOLDFAST_1, You said he was here to protect us.
6853,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_1, He is. Traitors are a danger to us all. More wine.
6854,JOFFREY,2,19,blackwater,THE WALL OUTSIDE THE HARBOR_1, There they are.
6855,TYRION,2,19,blackwater,THE WALL OUTSIDE THE HARBOR_1, Archers to their marks.
6856,SOLDIER,2,19,blackwater,THE WALL OUTSIDE THE HARBOR_1," Archers, to your marks!"
6857,SOLDIER,2,19,blackwater,THE WALL OUTSIDE THE HARBOR_1, Archers! Nock your arrows!
6858,SOLDIER #2,2,19,blackwater,THE WALL OUTSIDE THE HARBOR_1, Nock arrows!
6859,TYRION,2,19,blackwater,THE WALL OUTSIDE THE HARBOR_1, Hold fast.
6860,SOLDIER,2,19,blackwater,THE WALL OUTSIDE THE HARBOR_1, Hold fast!
6861,JOFFREY,2,19,blackwater,THE WALL OUTSIDE THE HARBOR_1, What are you doing? We need to attack them.
6862,TYRION,2,19,blackwater,THE WALL OUTSIDE THE HARBOR_1, Hold fast.
6863,SOLDIER,2,19,blackwater,THE WALL OUTSIDE THE HARBOR_1, Boulders ready!
6864,SOLDIER #2,2,19,blackwater,THE WALL OUTSIDE THE HARBOR_1, Hold fast!
6865,JOFFREY,2,19,blackwater,THE WALL OUTSIDE THE HARBOR_1, There's only one ship. Where are the rest of them? Where are the rest of them?
6866,MATTHOS,2,19,blackwater,THE BARATHEON FLEET_5, There's only one ship.
6867,DAVOS,2,19,blackwater,THE BARATHEON FLEET_5," Archers, stand to! Man the below! Nock."
6868,MAN,2,19,blackwater,THE BARATHEON FLEET_5, Nock and set!
6869,DAVOS,2,19,blackwater,THE BARATHEON FLEET_5, Draw! Hold.
6870,MAN,2,19,blackwater,THE BARATHEON FLEET_5, Hold.
6871,DAVOS,2,19,blackwater,THE BARATHEON FLEET_5, (confused) There's no one on board.
6872,MAN,2,19,blackwater,HARBOR WALL_1, More rocks coming up!
6873,MAN,2,19,blackwater,THE BARATHEON FLEET_7, Hold.
6874,DAVOS,2,19,blackwater,THE BARATHEON FLEET_7, Wildfire. Steer clear! Steer clear!
6875,DAVOS,2,19,blackwater,THE BARATHEON FLEET_9, Matthos! Get down!
6876,STANNIS,2,19,blackwater,THE BARATHEON FLEET_13, Prepare to land.
6877,SOLDIER,2,19,blackwater,THE BARATHEON FLEET_13, Your Grace.
6878,STANNIS,2,19,blackwater,THE BARATHEON FLEET_13, The dwarf has played his little trick.
6879,SOLDIER,2,19,blackwater,THE BARATHEON FLEET_13, The wildfire.
6880,STANNIS,2,19,blackwater,THE BARATHEON FLEET_13, He can only play it once.
6881,SOLDIER,2,19,blackwater,THE BARATHEON FLEET_13," We're too far from the gates. The fire, their archers- Hundreds will die."
6882,STANNIS,2,19,blackwater,THE BARATHEON FLEET_13, Thousands.
6883,STANNIS,2,19,blackwater,THE BARATHEON FLEET_13, Come with me and take this city!
6884,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_3," Sansa, come here, little dove."
6885,SANSA,2,19,blackwater,MAEGOR'S HOLDFAST_3, My queen.
6886,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_3, What are you doing?
6887,SANSA,2,19,blackwater,MAEGOR'S HOLDFAST_3, Praying.
6888,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_3," You're perfect, aren't you? Praying. What are you praying for?"
6889,SANSA,2,19,blackwater,MAEGOR'S HOLDFAST_3, For the gods to have mercy on us all.
6890,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_3, Oh. On all of us?
6891,SANSA,2,19,blackwater,MAEGOR'S HOLDFAST_3," Yes, Your Grace."
6892,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_3, Even me?
6893,SANSA,2,19,blackwater,MAEGOR'S HOLDFAST_3," Of course, Your Grace."
6894,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_3, Even Joffrey?
6895,SANSA,2,19,blackwater,MAEGOR'S HOLDFAST_3, Joffrey is my-
6896,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_3," Oh, shut up, you little fool. Praying to the gods to have mercy on us all. The gods have no mercy. That's why they're gods. My father told me that when he caught me praying. My mother had just died, you see. I didn't really understand the concept of death, the finality of it. I thought that if I prayed very, very hard, the gods would return my mother to me. I was four."
6897,SANSA,2,19,blackwater,MAEGOR'S HOLDFAST_3, Your father doesn't believe in the gods?
6898,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_3," He believes in them, he just doesn't like them very much."
6899,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_3, One for her.
6900,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_3, Here. Sit. Drink.
6901,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_3," Not like that. Drink, girl."
6902,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_3, I should have been born a man. I'd rather face a thousand swords than be shut up inside with this flock of frightened hens.
6903,SANSA,2,19,blackwater,MAEGOR'S HOLDFAST_3, They are your guests under your protection. You asked them here.
6904,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_3," It was expected of me, as it will be of you if you ever become Joffrey's queen. If my wretched brother should somehow prevail, these hens will return to their cocks and crow of how my courage inspired them, lifted their spirits."
6905,SANSA,2,19,blackwater,MAEGOR'S HOLDFAST_3, And if the city should fall?
6906,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_3," You'd like that, wouldn't you? The Red Keep should hold for a time, long enough for me to go to the walls and yield to Lord Stannis in person. If it were anyone else outside those gates, I might have hoped for a private audience, but this is Stannis Baratheon. I'd have a better chance of seducing his horse."
6907,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_3," Have I shocked you, little dove? Tears aren't a woman's only weapon. The best one's between your legs. Learn how to use it. Drink."
6908,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_3," Do you have any notion of what happens when a city is sacked? No, you wouldn't, would you? If the city falls, these fine women should be in for a bit of a rape. Half of them will have bastards in their bellies come the morning. You'll be glad of your red flower then. When a man's blood is up, anything with tits looks good. A precious thing like you will look very, very good. A slice of cake just waiting to be eaten."
6909,MAN,2,19,blackwater,THE HARBOR_1," More pressure! Pull! Pull! That's it, men! Pull! Pull!"
6910,TYRION,2,19,blackwater,HARBOR WALL_9," He's a serious man, Stannis Baratheon."
6911,JOFFREY,2,19,blackwater,HARBOR WALL_9, They're coming. They're coming ashore.
6912,TYRION,2,19,blackwater,HARBOR WALL_9, Rain fire on them.
6913,MAN,2,19,blackwater,HARBOR WALL_9, Archers!
6914,JOFFREY,2,19,blackwater,HARBOR WALL_9, There are too many.
6915,TYRION,2,19,blackwater,HARBOR WALL_9," Hound, form a welcome party for any Baratheon troop that manages to touch solid ground. Pod, run to the King's Gate. Bring any men guarding it here, now."
6916,PODRICK,2,19,blackwater,HARBOR WALL_9," Yes, my lord."
6917,THE HOUND,2,19,blackwater,BELOW THE HARBOR WALL_1," Let's go. Stannis is sending us fresh meat. You, too."
6918,THE HOUND,2,19,blackwater,BELOW THE HARBOR WALL_1," Any of these flaming fucking arrows come near me, I'll strangle you with your own guts."
6919,MEN,2,19,blackwater,THE HARBOR_3," Pull, pull! Go!"
6920,SOLDIER,2,19,blackwater,HARBOR WALL_11, Nock! Draw!
6921,MEN,2,19,blackwater,HARBOR WALL_11, Draw!  Draw!
6922,MEN,2,19,blackwater,THE HARBOR_5, Kill the Lannisters!
6923,MEN,2,19,blackwater,HARBOR WALL_13, Loose! Loose!
6924,MAN,2,19,blackwater,THE HARBOR_7, Form the line!
6925,MEN,2,19,blackwater,HARBOR WALL_15, Draw! Draw! Loose! Loose!
6926,STANNIS,2,19,blackwater,HARBOR WALL_15," To the Mud Gate, go now!"
6927,MEN,2,19,blackwater,HARBOR WALL_15," First and second squads, to the gate! To the Mud Gate!"
6928,THE HOUND,2,19,blackwater,INSIDE THE HARBOR WALL_1," Any man dies with a clean sword, I'll rape his fucking corpse."
6929,CERSEL,2,19,blackwater,MAEGOR'S HOLDFAST_5," When we were young, Jaime and I, we looked so much alike even our father couldn't tell us apart. I could never understand why they treated us differently. Jaime was taught to fight with sword and lance and mace, and I was taught to smile and sing and please. He was heir to Casterly Rock, and I was sold to some stranger like a horse to be ridden whenever he desired."
6930,SANSA,2,19,blackwater,MAEGOR'S HOLDFAST_5, You were Robert's queen.
6931,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_5, And you will be Joffrey's. Enjoy. I don't think I know this one.
6932,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_5, Pretty.
6933,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_5," That's the worst curtsy I've ever seen. Here, it's not difficult. I mastered it when I was four. Straighten your back and bend."
6934,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_5, Better. You learn fast. How long have you been in Lady Sansa's service?
6935,SHAE,2,19,blackwater,MAEGOR'S HOLDFAST_5," A few weeks, Your Grace."
6936,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_5, When did you leave Lorath?
6937,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_5, I had a Lorathi handmaiden once.
6938,SHAE,2,19,blackwater,MAEGOR'S HOLDFAST_5, (smiles)
6939,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_5, But she was a nobleman's daughter. You're not. When did you come to Westeros?
6940,SHAE,2,19,blackwater,MAEGOR'S HOLDFAST_5," Ten years ago, Your Grace."
6941,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_5," From Lorathi commoner to the Red Keep in ten years, all without learning how to curtsy. I imagine that's a very interesting story. What's your name?"
6942,SHAE,2,19,blackwater,MAEGOR'S HOLDFAST_5," Shae, Your Grace."
6943,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_5," Tell us a story, Shae."
6944,SHAE,2,19,blackwater,MAEGOR'S HOLDFAST_5," When I was thireen, I-"
6945,LANCEL,2,19,blackwater,MAEGOR'S HOLDFAST_5, Your Grace!
6946,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_5, What news?
6947,LANCEL,2,19,blackwater,MAEGOR'S HOLDFAST_5," The Imp has set the river afire. Hundreds of ships are burning, maybe more. Stannis' fleet destroyed, but But But his troops have landed outside the city walls."
6948,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_5, Where is Joffrey?
6949,LANCEL,2,19,blackwater,MAEGOR'S HOLDFAST_5, On the battlements with Lord Tyrion.
6950,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_5, Bring him back inside at once.
6951,LANCEL,2,19,blackwater,MAEGOR'S HOLDFAST_5, Your Grace-
6952,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_5, What?
6953,LANCEL,2,19,blackwater,MAEGOR'S HOLDFAST_5, The king's presence is good for morale.
6954,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_5, Bring him back to his chambers now.
6955,LANCEL,2,19,blackwater,MAEGOR'S HOLDFAST_5, Not here?
6956,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_5, With the women and children? Do you want him to be mocked as a coward for the rest of his life?
6957,LANCEL,2,19,blackwater,MAEGOR'S HOLDFAST_5," No, but I-"
6958,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_5, Now!
6959,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_5," When I told you about Ser llyn earlier, I lied. Do you want to hear the truth? You want to know why he's really here? He's here for us. Stannis may take the city, he may take the throne, but he will not take us alive."
6960,MAN,2,19,blackwater,THE HARBOR SHORE_1, Help me!
6961,MAN,2,19,blackwater,THE HARBOR SHORE_1, Fall back! Fall back!
6962,STANNIS,2,19,blackwater,STANNIS ON THE HARBOR SHORE_1, Get the ladders up!
6963,MAN,2,19,blackwater,COURTYARD BEHIND THE HARBOR WALL_1," Faster, you bastards! Faster! Come on, kill the scum!"
6964,THE HOUND,2,19,blackwater,COURTYARD BEHIND THE HARBOR WALL_1, Someone bring me a drink.
6965,THE HOUND,2,19,blackwater,COURTYARD BEHIND THE HARBOR WALL_1, Fuck the water. Bring me wine.
6966,TYRION,2,19,blackwater,COURTYARD BEHIND THE HARBOR WALL_1," Can I get you some iced milk and a nice bowl of raspberries, too?"
6967,THE HOUND,2,19,blackwater,COURTYARD BEHIND THE HARBOR WALL_1," Eat shit, dwarf."
6968,TYRION,2,19,blackwater,COURTYARD BEHIND THE HARBOR WALL_1, You're on the wrong side of the wall.
6969,THE HOUND,2,19,blackwater,COURTYARD BEHIND THE HARBOR WALL_1, I lost half my men. The Blackwater's on fire.
6970,JOFFREY,2,19,blackwater,COURTYARD BEHIND THE HARBOR WALL_1," Dog, I command you to go back out there and fight!"
6971,TYRION,2,19,blackwater,COURTYARD BEHIND THE HARBOR WALL_1," You're Kingsguard, Clegane. You must beat them back or they're going to take this city. Your king's city."
6972,THE HOUND,2,19,blackwater,COURTYARD BEHIND THE HARBOR WALL_1, Fuck the Kingsguard. Fuck the city. Fuck the king.
6973,MAN,2,19,blackwater,THE HARBOR_9, Loose!
6974,MAN #2,2,19,blackwater,THE HARBOR_9, Put your backs into it!
6975,MAN #3,2,19,blackwater,THE HARBOR_9," All right, get up!"
6976,MAN,2,19,blackwater,THE HARBOR_9, Loose!
6977,MAN #2,2,19,blackwater,THE HARBOR_9, Clear!
6978,MAN #3,2,19,blackwater,THE HARBOR_9, Forward!
6979,MAN,2,19,blackwater,THE HARBOR_9, Loose!
6980,MAN,2,19,blackwater,THE HARBOR_9, Forward ladders!
6981,MEN,2,19,blackwater,THE HARBOR_9, Heave! Heave!
6982,LANCEL,2,19,blackwater,BEHIND THE WALL_1," Your Grace, the queen has sent me to bring you back to the Red Keep."
6983,TYRION,2,19,blackwater,BEHIND THE WALL_1," If you won't defend your own city, why should they?"
6984,JOFFREY,2,19,blackwater,BEHIND THE WALL_1, What would you have me do?
6985,TYRION,2,19,blackwater,BEHIND THE WALL_1, Lead. Get down there and lead your people against the invaders who want to kill them.
6986,JOFFREY,2,19,blackwater,BEHIND THE WALL_1, What did my mother say exactly? Did she have urgent business with me?
6987,LANCEL,2,19,blackwater,BEHIND THE WALL_1," She did not say, Your Grace."
6988,MAN,2,19,blackwater,BEHIND THE WALL_1, All men to the battlements!
6989,JOFFREY,2,19,blackwater,BEHIND THE WALL_1," Ser Boros, Ser Mandon, stay with my uncle and represent the king on the field of battle."
6990,MANDON,2,19,blackwater,BEHIND THE WALL_1, (nods)
6991,MAN,2,19,blackwater,BEHIND THE WALL_1," Archers, hold your line or I'll kill you myself."
6992,MAN,2,19,blackwater,BEHIND THE WALL_1, Stand fast!
6993,MAN #2,2,19,blackwater,BEHIND THE WALL_1," No! Get up, you fool."
6994,MAN #3,2,19,blackwater,BEHIND THE WALL_1, We need more arrows!
6995,MAN,2,19,blackwater,BEHIND THE WALL_1, Where is the king?  Why isn't he with us?
6996,MAN #2,2,19,blackwater,BEHIND THE WALL_1, Who are we fighting for?
6997,MAN #3,2,19,blackwater,BEHIND THE WALL_1, Who leads us?
6998,TYRION,2,19,blackwater,BEHIND THE WALL_1, I'll lead the attack. I'll lead the attack!
6999,MAN,2,19,blackwater,BEHIND THE WALL_1, Yes.
7000,MAN #2,2,19,blackwater,BEHIND THE WALL_1,  What are you talking about?
7001,TYRION,2,19,blackwater,BEHIND THE WALL_1," Pod, my helmet. Ser Mandon, you will bear the king's banner. Men, form up. Men Men! They say I'm half a man. But what does that make the lot of you?"
7002,MAN,2,19,blackwater,BEHIND THE WALL_1, The only way out is through the gates. And they're at the gates.
7003,TYRION,2,19,blackwater,BEHIND THE WALL_1, There's another way out. I'm going to show you. We'll come out behind them and fuck them in their arses.
7004,MEN,2,19,blackwater,BASE OF THE HARBOR WALL_1, Heave! Heave!
7005,TYRION,2,19,blackwater,BEHIND THE WALL_3," Don't fight for your king and don't fight for his kingdoms. Don't fight for honor. Don't fight for glory. Don't fight for riches, because you won't get any. This is your city Stannis means to sack. That's your gate he's ramming. If he gets in, it will be your houses he burns, your gold he steals, your women he will rape."
7006,MEN,2,19,blackwater,BASE OF THE HARBOR WALL_3, Heave! Heave! Heave!
7007,TYRION,2,19,blackwater,BEHIND THE WALL_5, Those are brave men knocking at our door. Let's go kill them.
7008,LANCEL,2,19,blackwater,MAEGOR'S HOLDFAST_7," The battle is lost, Your Grace. Stannis' troops are at the gates. When the gold cloaks saw the king leaving, they lost all heart."
7009,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_7, Where is my son?
7010,LANCEL,2,19,blackwater,MAEGOR'S HOLDFAST_7, I want to escort him back to the battle.
7011,CERSEI,2,19,blackwater,MAEGOR'S HOLDFAST_7, Why do I care what you want? Bring me-
7012,LANCEL,2,19,blackwater,MAEGOR'S HOLDFAST_7, Now listen to me-
7013,SANSA,2,19,blackwater,MAEGOR'S HOLDFAST_7,"  Don't be afraid. The queen has raised the drawbridge. This is the safest place we can be. Joffrey's not hurt. He's fighting bravely. His knights have rallied behind him. They will save the city. Shall we sing a hymn? Gentle mother, fount of mercy..."
7014,ALL,2,19,blackwater,MAEGOR'S HOLDFAST_7," Save our sons from war, we pray."
7015,SHAE,2,19,blackwater,MAEGOR'S HOLDFAST_7, You must go. Run to your chamber and bar your door. Stannis won't hurt you. This one will.
7016,SANSA,2,19,blackwater,MAEGOR'S HOLDFAST_7, Come with me.
7017,SHAE,2,19,blackwater,MAEGOR'S HOLDFAST_7, I need to say goodbye to someone.
7018,SANSA,2,19,blackwater,MAEGOR'S HOLDFAST_7, The queen said they'd rape everyone.
7019,SHAE,2,19,blackwater,MAEGOR'S HOLDFAST_7, No one is raping me.
7020,SHAE,2,19,blackwater,MAEGOR'S HOLDFAST_7, Go. Run.
7021,THE HOUND,2,19,blackwater,SANSA'S CHAMBERS_1, The lady is starting to panic.
7022,SANSA,2,19,blackwater,SANSA'S CHAMBERS_1, What are you doing here?
7023,THE HOUND,2,19,blackwater,SANSA'S CHAMBERS_1, Not here for long. I'm going.
7024,SANSA,2,19,blackwater,SANSA'S CHAMBERS_1, Where?
7025,THE HOUND,2,19,blackwater,SANSA'S CHAMBERS_1," Someplace that isn't burning. North, might be. Could be."
7026,SANSA,2,19,blackwater,SANSA'S CHAMBERS_1, What about the king?
7027,THE HOUND,2,19,blackwater,SANSA'S CHAMBERS_1, He can die just fine on his own.
7028,THE HOUND,2,19,blackwater,SANSA'S CHAMBERS_1, I can take you with me. Take you to Winterfell.
7029,THE HOUND,2,19,blackwater,SANSA'S CHAMBERS_1, I'll keep you safe. Do you want to go home?
7030,SANSA,2,19,blackwater,SANSA'S CHAMBERS_1, I'll be safe here. Stannis won't hurt me.
7031,THE HOUND,2,19,blackwater,SANSA'S CHAMBERS_1, Look at me. Stannis is a killer. The Lannisters are killers. Your father was a killer. Your brother is a killer. Your sons will be killers someday. The world is built by killers. So you'd better get used to looking at them.
7032,SANSA,2,19,blackwater,SANSA'S CHAMBERS_1, You won't hurt me.
7033,THE HOUND,2,19,blackwater,SANSA'S CHAMBERS_1," No, little bird, I won't hurt you."
7034,MEN,2,19,blackwater,BASE OF THE HARBOR WALL_5, Heave!
7035,MAN,2,19,blackwater,BASE OF THE HARBOR WALL_5," Come on, you bastards! Get up those ladders!"
